"","X","Region","Year","Taxon","Depth","Length"
"21124",21124,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",108,34
"21125",21125,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",108,14
"21126",21126,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",108,31
"21127",21127,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",108,12
"21128",21128,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",108,23
"21129",21129,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",108,20
"21130",21130,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",108,19
"21131",21131,"Antarctic Peninsula",2006,"CHAMPSOCEPHALUS GUNNARI",108,46
"21132",21132,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,38
"21133",21133,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",231,27
"21134",21134,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",231,21
"21135",21135,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",231,20
"21136",21136,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",231,40
"21137",21137,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,35
"21138",21138,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,32
"21139",21139,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,34
"21140",21140,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,28
"21141",21141,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,24
"21142",21142,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",231,16
"21143",21143,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",231,31
"21144",21144,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",231,32
"21145",21145,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",291,31
"21146",21146,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",291,31
"21147",21147,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",291,26
"21148",21148,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",291,27
"21149",21149,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",291,26
"21150",21150,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,45
"21151",21151,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,36
"21152",21152,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,35
"21153",21153,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,41
"21154",21154,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,37
"21155",21155,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,35
"21156",21156,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,34
"21157",21157,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,32
"21158",21158,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,29
"21159",21159,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,37
"21160",21160,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,34
"21161",21161,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,39
"21162",21162,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,36
"21163",21163,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,41
"21164",21164,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,38
"21165",21165,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,33
"21166",21166,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,38
"21167",21167,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,30
"21168",21168,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,26
"21169",21169,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,28
"21170",21170,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,26
"21171",21171,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",291,27
"21172",21172,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,37
"21173",21173,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,31
"21174",21174,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,25
"21175",21175,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,34
"21176",21176,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,36
"21177",21177,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,34
"21178",21178,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,31
"21179",21179,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,31
"21180",21180,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,27
"21181",21181,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,23
"21182",21182,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,23
"21183",21183,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,22
"21184",21184,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,38
"21185",21185,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",291,39
"21186",21186,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21187",21187,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21188",21188,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21189",21189,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21190",21190,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,29
"21191",21191,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,29
"21192",21192,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,30
"21193",21193,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,30
"21194",21194,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,33
"21195",21195,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,31
"21196",21196,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,31
"21197",21197,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,27
"21198",21198,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,29
"21199",21199,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21200",21200,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,31
"21201",21201,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,28
"21202",21202,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",211,32
"21203",21203,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",440,19
"21204",21204,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",440,19
"21205",21205,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",440,19
"21206",21206,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,167
"21207",21207,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,161
"21208",21208,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,167
"21209",21209,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,157
"21210",21210,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,166
"21211",21211,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,147
"21212",21212,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,185
"21213",21213,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,165
"21214",21214,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,41
"21215",21215,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,35
"21216",21216,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,35
"21217",21217,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,44
"21218",21218,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,35
"21219",21219,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,36
"21220",21220,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,32
"21221",21221,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,37
"21222",21222,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",132,36
"21223",21223,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",132,17
"21224",21224,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",132,18
"21225",21225,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",132,14
"21226",21226,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",132,25
"21227",21227,"Antarctic Peninsula",2006,"TREMATOMUS BERNACCHII",132,30
"21228",21228,"Antarctic Peninsula",2006,"TREMATOMUS BERNACCHII",132,37
"21229",21229,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,22
"21230",21230,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,22
"21231",21231,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,25
"21232",21232,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,23
"21233",21233,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,20
"21234",21234,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",132,20
"21235",21235,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",257,37
"21236",21236,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,31
"21237",21237,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,29
"21238",21238,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21239",21239,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,27
"21240",21240,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,27
"21241",21241,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,29
"21242",21242,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,29
"21243",21243,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,29
"21244",21244,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,29
"21245",21245,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,32
"21246",21246,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,31
"21247",21247,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,31
"21248",21248,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21249",21249,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,31
"21250",21250,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21251",21251,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21252",21252,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21253",21253,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21254",21254,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",257,28
"21255",21255,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,16
"21256",21256,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,17
"21257",21257,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,16
"21258",21258,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,15
"21259",21259,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,14
"21260",21260,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,15
"21261",21261,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,16
"21262",21262,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,14
"21263",21263,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,15
"21264",21264,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,15
"21265",21265,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,14
"21266",21266,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,14
"21267",21267,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,15
"21268",21268,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,11
"21269",21269,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,10
"21270",21270,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,11
"21271",21271,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,11
"21272",21272,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,16
"21273",21273,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,13
"21274",21274,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,11
"21275",21275,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",132,10
"21276",21276,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,132
"21277",21277,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,165
"21278",21278,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,158
"21279",21279,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,164
"21280",21280,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,149
"21281",21281,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,150
"21282",21282,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,99
"21283",21283,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,145
"21284",21284,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,146
"21285",21285,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,151
"21286",21286,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,140
"21287",21287,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,127
"21288",21288,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,152
"21289",21289,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,139
"21290",21290,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,150
"21291",21291,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,154
"21292",21292,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,143
"21293",21293,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,144
"21294",21294,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,136
"21295",21295,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,140
"21296",21296,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,148
"21297",21297,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,115
"21298",21298,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,150
"21299",21299,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,170
"21300",21300,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",440,125
"21301",21301,"Antarctic Peninsula",2006,"POGONOPHRYNE BARSUKOVI",440,22
"21302",21302,"Antarctic Peninsula",2006,"POGONOPHRYNE BARSUKOVI",440,20
"21303",21303,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,7.5
"21304",21304,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,7.7
"21305",21305,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,13.4
"21306",21306,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,32
"21307",21307,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,39
"21308",21308,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21309",21309,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,39
"21310",21310,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,46
"21311",21311,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,43
"21312",21312,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,39
"21313",21313,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,35
"21314",21314,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,42
"21315",21315,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21316",21316,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,42
"21317",21317,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21318",21318,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,40
"21319",21319,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,45
"21320",21320,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21321",21321,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,38
"21322",21322,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,48
"21323",21323,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,45
"21324",21324,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21325",21325,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,37
"21326",21326,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,44
"21327",21327,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,45
"21328",21328,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,43
"21329",21329,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,39
"21330",21330,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,37
"21331",21331,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21332",21332,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21333",21333,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,40
"21334",21334,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,47
"21335",21335,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21336",21336,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21337",21337,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,39
"21338",21338,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21339",21339,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,37
"21340",21340,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,37
"21341",21341,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21342",21342,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,38
"21343",21343,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,36
"21344",21344,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,35
"21345",21345,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",439,41
"21346",21346,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN SQUAMIFRONS",439,29
"21347",21347,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN SQUAMIFRONS",439,45
"21348",21348,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,173
"21349",21349,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,124
"21350",21350,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,161
"21351",21351,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,130
"21352",21352,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,171
"21353",21353,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,161
"21354",21354,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,149
"21355",21355,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,141
"21356",21356,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,158
"21357",21357,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,166
"21358",21358,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,163
"21359",21359,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,173
"21360",21360,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,171
"21361",21361,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,156
"21362",21362,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,150
"21363",21363,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,157
"21364",21364,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,134
"21365",21365,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,147
"21366",21366,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,189
"21367",21367,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,159
"21368",21368,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,167
"21369",21369,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,161
"21370",21370,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,172
"21371",21371,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,162
"21372",21372,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,147
"21373",21373,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,154
"21374",21374,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,124
"21375",21375,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,162
"21376",21376,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,162
"21377",21377,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,156
"21378",21378,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,144
"21379",21379,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,150
"21380",21380,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,170
"21381",21381,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,169
"21382",21382,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,142
"21383",21383,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,155
"21384",21384,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,155
"21385",21385,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,170
"21386",21386,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,169
"21387",21387,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,160
"21388",21388,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,161
"21389",21389,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,164
"21390",21390,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,142
"21391",21391,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,165
"21392",21392,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,148
"21393",21393,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,152
"21394",21394,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,147
"21395",21395,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,171
"21396",21396,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,156
"21397",21397,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,172
"21398",21398,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,167
"21399",21399,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,132
"21400",21400,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,180
"21401",21401,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,153
"21402",21402,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,199
"21403",21403,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,180
"21404",21404,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,158
"21405",21405,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,170
"21406",21406,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,160
"21407",21407,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,180
"21408",21408,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,160
"21409",21409,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,135
"21410",21410,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,162
"21411",21411,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,160
"21412",21412,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,153
"21413",21413,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,139
"21414",21414,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,168
"21415",21415,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,179
"21416",21416,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,152
"21417",21417,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,169
"21418",21418,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,151
"21419",21419,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,169
"21420",21420,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,163
"21421",21421,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,171
"21422",21422,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,139
"21423",21423,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,176
"21424",21424,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,148
"21425",21425,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,153
"21426",21426,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",439,134
