"","X","Region","Year","Taxon","Depth","Length"
"24234",24234,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24235",24235,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24236",24236,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,28
"24237",24237,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,31
"24238",24238,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,19
"24239",24239,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24240",24240,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,19
"24241",24241,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24242",24242,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,33
"24243",24243,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,22
"24244",24244,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,29
"24245",24245,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,28
"24246",24246,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,41
"24247",24247,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,29
"24248",24248,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,30
"24249",24249,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24250",24250,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24251",24251,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,28
"24252",24252,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,39
"24253",24253,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24254",24254,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,40
"24255",24255,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,32
"24256",24256,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,22
"24257",24257,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,25
"24258",24258,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24259",24259,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24260",24260,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,21
"24261",24261,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,28
"24262",24262,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24263",24263,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",221,20
"24264",24264,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",221,15
"24265",24265,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",221,17
"24266",24266,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",221,16
"24267",24267,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",221,15
"24268",24268,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",221,16
"24269",24269,"South Orkney Is.",2009,"LEPIDONOTOTHEN NUDIFRONS",221,13
"24270",24270,"South Orkney Is.",2009,"LEPIDONOTOTHEN NUDIFRONS",221,13
"24271",24271,"South Orkney Is.",2009,"NOTOTHENIA ROSSII",221,61
"24272",24272,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",221,44
"24273",24273,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",221,43
"24274",24274,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",221,43
"24275",24275,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",221,40
"24276",24276,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",221,54
"24277",24277,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",221,45
"24278",24278,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",221,49
"24279",24279,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",221,38
"24280",24280,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",221,33
"24281",24281,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",262,34
"24282",24282,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",262,31
"24283",24283,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",262,37
"24284",24284,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",262,30
"24285",24285,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,26
"24286",24286,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,22
"24287",24287,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,21
"24288",24288,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,22
"24289",24289,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,19
"24290",24290,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",262,18
"24291",24291,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",262,15
"24292",24292,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,11
"24293",24293,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,16
"24294",24294,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,27
"24295",24295,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,22
"24296",24296,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,26
"24297",24297,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,26
"24298",24298,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,19
"24299",24299,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,19
"24300",24300,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,26
"24301",24301,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,25
"24302",24302,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,25
"24303",24303,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,17
"24304",24304,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,22
"24305",24305,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,6
"24306",24306,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,20
"24307",24307,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,19
"24308",24308,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",262,13
"24309",24309,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,21
"24310",24310,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,33
"24311",24311,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,28
"24312",24312,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,35
"24313",24313,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,20
"24314",24314,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,33
"24315",24315,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,27
"24316",24316,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,28
"24317",24317,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,21
"24318",24318,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,22
"24319",24319,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,28
"24320",24320,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,21
"24321",24321,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,21
"24322",24322,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,21
"24323",24323,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,20
"24324",24324,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,34
"24325",24325,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,22
"24326",24326,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,22
"24327",24327,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,26
"24328",24328,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",262,32
"24329",24329,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",262,48
"24330",24330,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",262,57
"24331",24331,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24332",24332,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24333",24333,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24334",24334,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24335",24335,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,40
"24336",24336,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,39
"24337",24337,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24338",24338,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,38
"24339",24339,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24340",24340,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,40
"24341",24341,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,38
"24342",24342,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,39
"24343",24343,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,43
"24344",24344,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24345",24345,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24346",24346,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,39
"24347",24347,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24348",24348,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,40
"24349",24349,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,39
"24350",24350,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,47
"24351",24351,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24352",24352,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,37
"24353",24353,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24354",24354,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,44
"24355",24355,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24356",24356,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,40
"24357",24357,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24358",24358,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,37
"24359",24359,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,44
"24360",24360,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,38
"24361",24361,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,46
"24362",24362,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,45
"24363",24363,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,43
"24364",24364,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24365",24365,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24366",24366,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,41
"24367",24367,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",262,42
"24368",24368,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",309,42
"24369",24369,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",309,44
"24370",24370,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",309,45
"24371",24371,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",309,33
"24372",24372,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",309,30
"24373",24373,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",309,32
"24374",24374,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,29
"24375",24375,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,27
"24376",24376,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,22
"24377",24377,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,23
"24378",24378,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,25
"24379",24379,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",309,23
"24380",24380,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,33
"24381",24381,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,36
"24382",24382,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,33
"24383",24383,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,32
"24384",24384,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,26
"24385",24385,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,27
"24386",24386,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,36
"24387",24387,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,31
"24388",24388,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,31
"24389",24389,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,35
"24390",24390,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,29
"24391",24391,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,35
"24392",24392,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,38
"24393",24393,"South Orkney Is.",2009,"GOBIONOTOTHEN GIBBERIFRONS",309,34
"24394",24394,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,20
"24395",24395,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,23
"24396",24396,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,28
"24397",24397,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,26
"24398",24398,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,21
"24399",24399,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,26
"24400",24400,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,26
"24401",24401,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,24
"24402",24402,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,16
"24403",24403,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,26
"24404",24404,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,24
"24405",24405,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",309,14
"24406",24406,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24407",24407,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,28
"24408",24408,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,35
"24409",24409,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,29
"24410",24410,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24411",24411,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24412",24412,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24413",24413,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,32
"24414",24414,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24415",24415,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24416",24416,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,32
"24417",24417,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,38
"24418",24418,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,29
"24419",24419,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,37
"24420",24420,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,32
"24421",24421,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,42
"24422",24422,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,47
"24423",24423,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,35
"24424",24424,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,37
"24425",24425,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,36
"24426",24426,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,32
"24427",24427,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24428",24428,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,28
"24429",24429,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24430",24430,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24431",24431,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,35
"24432",24432,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24433",24433,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24434",24434,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24435",24435,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24436",24436,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24437",24437,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24438",24438,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24439",24439,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,31
"24440",24440,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,37
"24441",24441,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,37
"24442",24442,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,29
"24443",24443,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",336,30
"24444",24444,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,43
"24445",24445,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,30
"24446",24446,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,33
"24447",24447,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,31
"24448",24448,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,38
"24449",24449,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,36
"24450",24450,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,34
"24451",24451,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,30
"24452",24452,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,26
"24453",24453,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,22
"24454",24454,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,25
"24455",24455,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,20
"24456",24456,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,17
"24457",24457,"South Orkney Is.",2009,"LEPIDONOTOTHEN SQUAMIFRONS",336,45
"24458",24458,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,19
"24459",24459,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,18
"24460",24460,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,16
"24461",24461,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,17
"24462",24462,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,15
"24463",24463,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",336,16
"24464",24464,"South Orkney Is.",2009,"PSEUDOCHAENICHTHYS GEORGIANUS",336,39
"24465",24465,"South Orkney Is.",2009,"PSEUDOCHAENICHTHYS GEORGIANUS",336,40
"24466",24466,"South Orkney Is.",2009,"PSEUDOCHAENICHTHYS GEORGIANUS",336,46
"24467",24467,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",336,32
"24468",24468,"South Orkney Is.",2009,"NOTOTHENIA ROSSII",336,69
"24469",24469,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,24
"24470",24470,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24471",24471,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24472",24472,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24473",24473,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,28
"24474",24474,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,27
"24475",24475,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,27
"24476",24476,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24477",24477,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,29
"24478",24478,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,24
"24479",24479,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24480",24480,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,24
"24481",24481,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,21
"24482",24482,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24483",24483,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,22
"24484",24484,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24485",24485,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,22
"24486",24486,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",336,23
"24487",24487,"South Orkney Is.",2009,"CHAMPSOCEPHALUS GUNNARI",336,45
"24488",24488,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",336,55
"24489",24489,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",359,15
"24490",24490,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",359,19
"24491",24491,"South Orkney Is.",2009,"CHAENOCEPHALUS ACERATUS",359,27
"24492",24492,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",359,31
"24493",24493,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",359,29
"24494",24494,"South Orkney Is.",2009,"NOTOTHENIA ROSSII",359,40
"24495",24495,"South Orkney Is.",2009,"NOTOTHENIA ROSSII",359,61
"24496",24496,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24497",24497,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,30
"24498",24498,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24499",24499,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,34
"24500",24500,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,38
"24501",24501,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24502",24502,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24503",24503,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,30
"24504",24504,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,34
"24505",24505,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,30
"24506",24506,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,28
"24507",24507,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,30
"24508",24508,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24509",24509,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,29
"24510",24510,"South Orkney Is.",2009,"CHIONODRACO RASTROSPINOSUS",425,25
"24511",24511,"South Orkney Is.",2009,"TREMATOMUS EULEPIDOTUS",425,30
"24512",24512,"South Orkney Is.",2009,"TREMATOMUS HANSONI",425,30
"24513",24513,"South Orkney Is.",2009,"LEPIDONOTOTHEN LARSENI",425,20
"24514",24514,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,33
"24515",24515,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,31
"24516",24516,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,28
"24517",24517,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,29
"24518",24518,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,37
"24519",24519,"South Orkney Is.",2009,"CRYODRACO ANTARCTICUS",425,37
"24520",24520,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",425,202
"24521",24521,"South Orkney Is.",2009,"PSEUDOCHAENICHTHYS GEORGIANUS",469,47
"24522",24522,"South Orkney Is.",2009,"POGONOPHRYNE BARSUKOVI",469,21
"24523",24523,"South Orkney Is.",2009,"POGONOPHRYNE BARSUKOVI",469,17
"24524",24524,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,123
"24525",24525,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,116
"24526",24526,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,124
"24527",24527,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,114
"24528",24528,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,123
"24529",24529,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,110
"24530",24530,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,124
"24531",24531,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,126
"24532",24532,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,108
"24533",24533,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,119
"24534",24534,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,120
"24535",24535,"South Orkney Is.",2009,"PLEURAGRAMMA ANTARCTICUM",469,116
